
admin.logentry:id,action_time,user,content_type,object_id,object_repr,action_flag,change_message
32,2008-11-04 02:11:20,1,9,456,"U.S. Senate, Colorado (2008)",2,Changed deck.
31,2008-11-04 02:09:41,1,10,1160,John Sidney McCain III (Republican),2,Changed is_key.
30,2008-11-04 02:09:33,1,10,1161,Barack Hussein Obama Jr. (Democratic),2,Changed is_key.
29,2008-11-04 02:08:36,1,10,1519,Robert W. Schaffer (Republican),2,Changed is_key.
28,2008-11-04 02:08:12,1,10,1520,Mark E. Udall (Democratic),2,Changed is_key.
27,2008-11-04 02:07:33,1,10,1510,Mark Begich (Democratic),2,Changed is_key.
26,2008-11-04 02:06:23,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed last_race and deck.
25,2008-11-04 02:05:52,1,9,456,"U.S. Senate, Colorado (2008)",2,Changed deck.
24,2008-11-04 02:05:33,1,9,472,"U.S. Senate, New Mexico (2008)",2,Changed headline and deck.
23,2008-11-04 02:05:13,1,9,470,"U.S. Senate, New Hampshire (2008)",2,Changed headline and deck.
22,2008-11-04 02:03:18,1,9,474,"U.S. Senate, Kentucky (2008)",2,Changed headline and deck.
21,2008-11-04 02:03:00,1,9,454,"U.S. Senate, Alaska (2008)",2,Changed headline and deck.
20,2008-11-04 02:01:38,1,9,454,"U.S. Senate, Alaska (2008)",2,"Changed last_race, headline, deck and body."
19,2008-11-04 02:00:24,1,9,474,"U.S. Senate, Kentucky (2008)",2,"Changed last_race, headline and body."
18,2008-11-04 01:59:42,1,9,470,"U.S. Senate, New Hampshire (2008)",2,"Changed last_race, headline and body."
17,2008-11-04 01:59:01,1,9,472,"U.S. Senate, New Mexico (2008)",2,"Changed last_race, is_key, headline and body."
16,2008-11-04 01:56:59,1,9,456,"U.S. Senate, Colorado (2008)",2,"Changed last_race, is_key, headline and body."
15,2008-11-04 01:54:27,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed headline and body.
14,2008-11-04 01:10:47,1,10,1514,Ted Stevens (Republican),2,Changed is_key.
13,2008-11-04 01:10:25,1,10,1571,Mitch McConnell (Republican),2,Changed is_key.
12,2008-11-04 01:09:39,1,10,1570,William Bruce Lunsford (Democratic),2,Changed is_key.
11,2008-11-04 01:09:03,1,10,1562,John E. Sununu (Republican),2,Changed is_key.
10,2008-11-04 01:08:35,1,10,1561,Jeanne Shaheen (Democratic),2,Changed is_key.
9,2008-11-04 01:07:29,1,10,1565,Stevan E. Pearce (Republican),2,Changed is_key.
8,2008-11-04 01:07:17,1,10,1566,Tom S. Udall (Democratic),2,Changed is_key.
7,2008-11-04 01:06:12,1,10,1553,James M. Inhofe (Republican),2,Changed is_key.
6,2008-11-04 01:05:48,1,10,1554,Andrew Rice (Democratic),2,Changed is_key.
5,2008-11-04 01:05:13,1,9,454,"U.S. Senate, Alaska (2008)",2,Changed is_key.
4,2008-11-04 01:04:57,1,9,474,"U.S. Senate, Kentucky (2008)",2,Changed is_key.
3,2008-11-04 01:04:40,1,9,470,"U.S. Senate, New Hampshire (2008)",2,Changed is_key.
2,2008-11-04 01:04:06,1,9,468,"U.S. Senate, Oklahoma (2008)",2,Changed is_key.
1,2008-11-04 01:03:22,1,9,950,President of the United States (2008),2,Changed is_key.

auth.permission:id,name,content_type,codename
1,Can add log entry,1,add_logentry
2,Can change log entry,1,change_logentry
3,Can delete log entry,1,delete_logentry
7,Can add group,3,add_group
13,Can add message,5,add_message
4,Can add permission,2,add_permission
10,Can add user,4,add_user
8,Can change group,3,change_group
14,Can change message,5,change_message
5,Can change permission,2,change_permission
11,Can change user,4,change_user
9,Can delete group,3,delete_group
15,Can delete message,5,delete_message
6,Can delete permission,2,delete_permission
12,Can delete user,4,delete_user
16,Can add content type,6,add_contenttype
17,Can change content type,6,change_contenttype
18,Can delete content type,6,delete_contenttype
34,Can add endorsement,12,add_endorsement
31,Can add organization,11,add_organization
35,Can change endorsement,12,change_endorsement
32,Can change organization,11,change_organization
36,Can delete endorsement,12,delete_endorsement
33,Can delete organization,11,delete_organization
28,Can add candidate,10,add_candidate
25,Can add race,9,add_race
29,Can change candidate,10,change_candidate
26,Can change race,9,change_race
30,Can delete candidate,10,delete_candidate
27,Can delete race,9,delete_race
19,Can add session,7,add_session
20,Can change session,7,change_session
21,Can delete session,7,delete_session
22,Can add site,8,add_site
23,Can change site,8,change_site
24,Can delete site,8,delete_site

auth.user:id,username,first_name,last_name,email,password,is_staff,is_active,is_superuser,last_login,date_joined,groups,user_permissions
1,admin, , ,admin@envirovote.us,sha1$82540$63ad33deebdc60d4769c8c22e7f5f6481dcf6d89,True,True,True,2008-11-04 01:02:48,2008-11-01 19:59:16,,

contenttypes.contenttype:id,name,app_label,model
10,candidate,races,candidate
6,content type,contenttypes,contenttype
12,endorsement,endorsements,endorsement
3,group,auth,group
1,log entry,admin,logentry
5,message,auth,message
11,organization,endorsements,organization
2,permission,auth,permission
9,race,races,race
7,session,sessions,session
8,site,sites,site
4,user,auth,user

sessions.session:session_key,session_data,expire_date
cc976bcbc45d095ce6e6ebec56924681,"gAJ9cQEoVRJfYXV0aF91c2VyX2JhY2tlbmRxAlUpZGphbmdvLmNvbnRyaWIuYXV0aC5iYWNrZW5k
cy5Nb2RlbEJhY2tlbmRxA1UNX2F1dGhfdXNlcl9pZHEESwF1Ljg5YTZjYTMyNTdhNmIzNWVlODk2
NTE5NzcxNjJmODFl
",2008-11-18 01:02:48

sites.site:id,domain,name
340,hou,TN,5,2008,877,False,,,,,,,False
341,hou,TN,4,2008,876,False,,,,,,,False
342,hou,TN,2,2008,874,False,,,,,,,False
343,hou,TN,1,2008,873,False,,,,,,,False
344,hou,TN,8,2008,880,False,,,,,,,False
345,hou,UT,2,2008,915,False,,,,,,,False
346,hou,UT,1,2008,914,False,,,,,,,False
347,hou,UT,3,2008,916,False,,,,,,,False
348,hou,WV,2,2008,939,False,,,,,,,False
349,hou,WV,3,2008,940,False,,,,,,,False
350,hou,WV,1,2008,938,False,,,,,,,False
351,hou,WY,0,2008,949,False,,,,,,,False
352,hou,WI,2,2008,942,False,,,,,,,False
353,hou,WI,3,2008,943,False,,,,,,,False
354,hou,WI,8,2008,948,False,,,,,,,False
355,hou,WI,1,2008,941,False,,,,,,,False
356,hou,WI,6,2008,946,False,,,,,,,False
357,hou,WI,4,2008,944,False,,,,,,,False
358,hou,WI,7,2008,947,False,,,,,,,False
359,hou,WI,5,2008,945,False,,,,,,,False
360,hou,OK,2,2008,836,False,,,,,,,False
361,hou,OK,4,2008,838,False,,,,,,,False
362,hou,OK,5,2008,839,False,,,,,,,False
363,hou,OK,3,2008,837,False,,,,,,,False
364,hou,OK,1,2008,835,False,,,,,,,False
365,hou,NE,2,2008,751,False,,,,,,,False
366,hou,NE,1,2008,750,False,,,,,,,False
367,hou,NE,3,2008,752,False,,,,,,,False
368,hou,WA,3,2008,931,False,,,,,,,False
369,hou,WA,2,2008,930,False,,,,,,,False
370,hou,WA,7,2008,935,False,,,,,,,False
371,hou,WA,8,2008,936,False,,,,,,,False
372,hou,WA,6,2008,934,False,,,,,,,False
373,hou,WA,4,2008,932,False,,,,,,,False
374,hou,WA,1,2008,929,False,,,,,,,False
375,hou,WA,5,2008,933,False,,,,,,,False
376,hou,WA,9,2008,937,False,,,,,,,False
377,hou,NH,1,2008,756,False,,,,,,,False
378,hou,NH,2,2008,757,False,,,,,,,False
379,hou,ME,2,2008,694,False,,,,,,,False
380,hou,ME,1,2008,693,False,,,,,,,False
381,hou,MD,5,2008,699,False,,,,,,,False
382,hou,MD,6,2008,700,False,,,,,,,False
383,hou,MD,8,2008,702,False,,,,,,,False
384,hou,MD,7,2008,701,False,,,,,,,False
385,hou,MD,1,2008,695,False,,,,,,,False
386,hou,MD,4,2008,698,False,,,,,,,False
387,hou,MD,2,2008,696,False,,,,,,,False
388,hou,MD,3,2008,697,False,,,,,,,False
389,hou,NM,3,2008,773,False,,,,,,,False
390,hou,NM,1,2008,771,False,,,,,,,False
391,hou,NM,2,2008,772,False,,,,,,,False
392,hou,NV,1,2008,753,False,,,,,,,False
393,hou,NV,2,2008,754,False,,,,,,,False
394,hou,NV,3,2008,755,False,,,,,,,False
395,hou,MA,4,2008,706,False,,,,,,,False
396,hou,MA,6,2008,708,False,,,,,,,False
397,hou,MA,1,2008,703,False,,,,,,,False
398,hou,MA,8,2008,710,False,,,,,,,False
399,hou,MA,7,2008,709,False,,,,,,,False
400,hou,MA,10,2008,712,False,,,,,,,False
401,hou,MA,9,2008,711,False,,,,,,,False
402,hou,MA,3,2008,705,False,,,,,,,False
403,hou,MA,2,2008,704,False,,,,,,,False
404,hou,MA,5,2008,707,False,,,,,,,False
405,hou,VT,0,2008,917,False,,,,,,,False
406,hou,KY,2,2008,681,False,,,,,,,False
407,hou,KY,6,2008,685,False,,,,,,,False
408,hou,KY,4,2008,683,False,,,,,,,False
409,hou,KY,5,2008,684,False,,,,,,,False
410,hou,KY,3,2008,682,False,,,,,,,False
411,hou,KY,1,2008,680,False,,,,,,,False
412,hou,VA,6,2008,923,False,,,,,,,False
413,hou,VA,9,2008,926,False,,,,,,,False
414,hou,VA,7,2008,924,False,,,,,,,False
415,hou,VA,11,2008,928,False,,,,,,,False
416,hou,VA,1,2008,918,False,,,,,,,False
417,hou,VA,2,2008,919,False,,,,,,,False
418,hou,VA,8,2008,925,False,,,,,,,False
419,hou,VA,10,2008,927,False,,,,,,,False
420,hou,VA,4,2008,921,False,,,,,,,False
421,hou,VA,5,2008,922,False,,,,,,,False
422,hou,VA,3,2008,920,False,,,,,,,False
423,hou,NJ,7,2008,764,False,,,,,,,False
424,hou,NJ,3,2008,760,False,,,,,,,False
425,hou,NJ,1,2008,758,False,,,,,,,False
426,hou,NJ,12,2008,769,False,,,,,,,False
427,hou,NJ,2,2008,759,False,,,,,,,False
428,hou,NJ,8,2008,765,False,,,,,,,False
429,hou,NJ,5,2008,762,False,,,,,,,False
430,hou,NJ,13,2008,770,False,,,,,,,False
431,hou,NJ,11,2008,768,False,,,,,,,False
432,hou,NJ,6,2008,763,False,,,,,,,False
433,hou,NJ,9,2008,766,False,,,,,,,False
434,hou,NJ,10,2008,767,False,,,,,,,False
435,hou,NJ,4,2008,761,False,,,,,,,False
436,hou,MS,1,2008,736,False,,,,,,,False
437,hou,MS,2,2008,737,False,,,,,,,False
438,hou,MS,3,2008,738,False,,,,,,,False
439,hou,MS,4,2008,739,False,,,,,,,False
440,hou,LA,5,2008,690,False,,,,,,,False
441,hou,LA,7,2008,692,False,,,,,,,False
442,hou,LA,6,2008,691,False,,,,,,,False
443,hou,LA,1,2008,686,False,,,,,,,False
444,hou,LA,3,2008,688,False,,,,,,,False
445,sen,MI,,2008,,False,,,,,,,False
446,sen,MT,,2008,,False,,,,,,,False
447,sen,ID,,2008,,False,,,,,,,False
448,sen,GA,,2008,,False,,,,,,,False
449,sen,MN,,2008,,False,,,,,,,False
450,sen,DE,,2008,,False,,,,,,,False
451,sen,IA,,2008,,False,,,,,,,False
452,sen,IL,,2008,,False,,,,,,,False
453,sen,NC,,2008,,False,,,,,,,False
454,sen,AK,,2008,481,True,Green takes a back seat to legal issues,Stevens/Begich in Alaska,"Talk about pedigree: The main picture on Incumbent Ted Stevens’ Web site shows him as a young man with then-President Dwight Eisenhower. Stevens has been in the Senate for 40 years, almost as long as Alaska has been a state. But being convicted on seven of seven felony counts a week before the election takes the wind out of the sails of the SS Pedigree. Anchorage Mayor Mark Begich, the Democratic challenger, stands to benefit from Stevens’ legal woes. Begich calls Alaska “ground zero” for global warming but favors drilling in ANWR.",, ,,False
455,sen,AR,,2008,,False,,,,,,,False
456,sen,CO,,2008,483,True, Friends or foes? ,Udall/Schaffer in Colorado,"Both Democrat Mark Udall and Republican Rob Schaffer talk about their strong relationship with Colorado’s wondrous natural resources, but at least one environmental group accuses Schaffer of historically siding with polluters when it comes to keeping Colorado’s waterways clean. Udall is heavily favored to win this seat, which is being vacated by Republican Wayne Allard.",, ,,False
457,sen,KS,,2008,,False,,,,,,,False
458,sen,OR,,2008,,False,,,,,,,False
459,sen,AL,,2008,,False,,,,,,,False
460,sen,RI,,2008,,False,,,,,,,False
461,sen,SC,,2008,,False,,,,,,,False
462,sen,SD,,2008,,False,,,,,,,False
463,sen,TX,,2008,,False,,,,,,,False
464,sen,TN,,2008,,False,,,,,,,False
465,sen,WV,,2008,,False,,,,,,,False
466,sen,WY,,2008,,False,,,,,,,False
467,sen,WY,,2008,,False,,,,,,,False
468,sen,OK,,2008,468,True,C is for conservative … and cantankerous,Inhofe/Rice in Oklahoma,"Democratic challenger Andrew Rice acknowledges that Oklahoma’s voters are conservative, but he says that they also realize that global warming is real and that the state’s senator, “rather than standing as a stubborn obstacle to change … should help his state by taking a leadership role in Congress to advocate for reduced carbon emissions and development of alternative, clean-burning energy technology.”  

Nice stance, but Republican incumbent James Inhofe, who first won the seat in a 1994 special election to succeed David Boren, is favored to win a third full term handily. Inhofe, generally viewed as no friend of the environment from his role on the Senate’s environment committee, highlights his advocacy of limited government, individual liberty and personal responsibility.",, ,,False
469,sen,NE,,2008,,False,,,,,,,False
470,sen,NH,,2008,501,True,Clash of the titans ,Shaheen/Sununu in New Hampshire,"The state that brought us acid rain figures prominently in the battle for going green this year. Incumbent Sen. John Sununu, the Republican, is “too close to big oil” and “no friend of the environment,” according to environmental groups. His challenger, former Gov. Jeanne Shaheen, cites her solid record as governor as evidence of her support of green causes. Most polls show this race tilting toward Shaheen, although many are within the margin of error.",, ,,False
471,sen,ME,,2008,,False,,,,,,,False
472,sen,NM,,2008,503,True,A clear choice for green voters ,Udall/Pearce in New Mexico,"Some polls have had Democrat Tom Udall up by as much as 28 percent; all have shown him with a double-digit lead over Republican Steve Pearce. Both candidates gave up secure House seats for this race to succeed ailing GOP stalwart Pete Domenici, who retired. Googling Pearce brings up a litany of headlines slamming him on the environment and revealing him as one of the LCV’s “Dirty Dozen.”
",, ,,False
473,sen,MA,,2008,,False,,,,,,,False
474,sen,KY,,2008,490,True,Bluegrass greener on the other side of the fence?,McConnell/Lunsford in Kentucky,"Senate Minority Leader Mitch McConnell is in a fight. Real Clear Politics rates the race a toss up, and McConnell’s Web site lists polling place locations across the state and urges people to “invite five friends to get out the vote for Mitch.” Dubiously drew a zero rating from the LCV in 2003. The counterbalance to McConnell’s consummate insider resume is non-politician Bruce Lunsford, who hopes to expand oil drilling to ANWR and work to make mountaintop removal in coal-rich Kentucky more environmentally friendly.",, ,,False
475,sen,VA,,2008,,False,,,,,,,False
476,sen,NJ,,2008,,False,,,,,,,False
477,sen,MS,,2008,,False,,,,,,,False
478,sen,MS,,2008,,False,,,,,,,False
479,sen,LA,,2008,,False,,,,,,,False
480,sen,AL,,2002,,False,,,,,,1592,False
481,sen,AK,,2002,,False,,,,,,1595,False
482,sen,AR,,2002,,False,,,,,,,False
483,sen,CO,,2002,,False,,,,,,1602,False
484,sen,DE,,2002,,False,,,,,,1607,False
485,sen,GA,,2002,,False,,,,,,,False
486,sen,ID,,2002,,False,,,,,,1615,False
487,sen,IL,,2002,,False,,,,,,1618,False
488,sen,IA,,2002,,False,,,,,,1621,False
489,sen,KS,,2002,,False,,,,,,1625,False
490,sen,KY,,2002,,False,,,,,,1628,False
491,sen,LA,,2002,,False,,,,,,1630,False
492,sen,ME,,2002,,False,,,,,,1632,False
493,sen,MA,,2002,,False,,,,,,1634,False
494,sen,MI,,2002,,False,,,,,,1639,False
495,sen,MN,,2002,,False,,,,,,1644,False
496,sen,MS,,2002,,False,,,,,,1650,False
497,sen,MS,,2002,,False,,,,,,,False
498,sen,MO,,2002,,False,,,,,,1653,False
499,sen,MT,,2002,,False,,,,,,1656,False
500,sen,NE,,2002,,False,,,,,,1660,False
501,sen,NH,,2002,,False,,,,,,,False
502,sen,NJ,,2002,,False,,,,,,1667,False
503,sen,NM,,2002,,False,,,,,,1673,False
504,sen,NC,,2002,,False,,,,,,1675,False
505,sen,OK,,2002,,False,,,,,,1678,False
506,sen,OR,,2002,,False,,,,,,1681,False
507,sen,RI,,2002,,False,,,,,,1685,False
508,sen,SC,,2002,,False,,,,,,1687,False
509,sen,SD,,2002,,False,,,,,,1691,False
510,sen,TN,,2002,,False,,,,,,1694,False
511,sen,TX,,2002,,False,,,,,,1696,False
512,sen,VA,,2002,,False,,,,,,1700,False
513,sen,WV,,2002,,False,,,,,,1703,False
514,sen,WY,,2002,,False,,,,,,1705,False
515,hou,AL,1,2006,,False,,,,,,1707,False
516,hou,AL,2,2006,,False,,,,,,1709,False
517,hou,AL,3,2006,,False,,,,,,1711,False
518,hou,AL,4,2006,,False,,,,,,1714,False
519,hou,AL,5,2006,,False,,,,,,1716,False
520,hou,AL,6,2006,,False,,,,,,1717,False
521,hou,AL,7,2006,,False,,,,,,1718,False
522,hou,AK,0,2006,,False,,,,,,1719,False
523,hou,AZ,1,2006,,False,,,,,,1724,False
524,hou,AZ,2,2006,,False,,,,,,1727,False
525,hou,AZ,3,2006,,False,,,,,,1730,False
526,hou,AZ,4,2006,,False,,,,,,1733,False
527,hou,AZ,5,2006,,False,,,,,,1736,False
528,hou,AZ,6,2006,,False,,,,,,1739,False
529,hou,AZ,7,2006,,False,,,,,,1741,False
530,hou,AZ,8,2006,,False,,,,,,1744,False
531,hou,AR,1,2006,,False,,,,,,1748,False
532,hou,AR,2,2006,,False,,,,,,1750,False
533,hou,AR,3,2006,,False,,,,,,1752,False
534,hou,AR,4,2006,,False,,,,,,1754,False
535,hou,CA,1,2006,,False,,,,,,1756,False
536,hou,CA,2,2006,,False,,,,,,1760,False
537,hou,CA,3,2006,,False,,,,,,1763,False
538,hou,CA,4,2006,,False,,,,,,1767,False
539,hou,CA,5,2006,,False,,,,,,1770,False
540,hou,CA,6,2006,,False,,,,,,1774,False
541,hou,CA,7,2006,,False,,,,,,1777,False
542,hou,CA,8,2006,,False,,,,,,1779,False
543,hou,CA,9,2006,,False,,,,,,1783,False
544,hou,CA,10,2006,,False,,,,,,1786,False
545,hou,CA,11,2006,,False,,,,,,1788,False
546,hou,CA,12,2006,,False,,,,,,1790,False
547,hou,CA,13,2006,,False,,,,,,1792,False
548,hou,CA,14,2006,,False,,,,,,1794,False
549,hou,CA,15,2006,,False,,,,,,1798,False
550,hou,CA,16,2006,,False,,,,,,1800,False
551,hou,CA,17,2006,,False,,,,,,1802,False
552,hou,CA,18,2006,,False,,,,,,1804,False
553,hou,CA,19,2006,,False,,,,,,1806,False
554,hou,CA,20,2006,,False,,,,,,1808,False
555,hou,CA,21,2006,,False,,,,,,1809,False
556,hou,CA,22,2006,,False,,,,,,1812,False
557,hou,CA,23,2006,,False,,,,,,1814,False
558,hou,CA,24,2006,,False,,,,,,1816,False
559,hou,CA,25,2006,,False,,,,,,1818,False
560,hou,CA,26,2006,,False,,,,,,1821,False
561,hou,CA,27,2006,,False,,,,,,1825,False
562,hou,CA,28,2006,,False,,,,,,1827,False
563,hou,CA,29,2006,,False,,,,,,1831,False
564,hou,CA,30,2006,,False,,,,,,1836,False
565,hou,CA,31,2006,,False,,,,,,1839,False
566,hou,CA,32,2006,,False,,,,,,1840,False
567,hou,CA,33,2006,,False,,,,,,1842,False
568,hou,CA,34,2006,,False,,,,,,1843,False
569,hou,CA,35,2006,,False,,,,,,1845,False
570,hou,CA,36,2006,,False,,,,,,1848,False
571,hou,CA,37,2006,,False,,,,,,1852,False
572,hou,CA,38,2006,,False,,,,,,1854,False
573,hou,CA,39,2006,,False,,,,,,1856,False
574,hou,CA,40,2006,,False,,,,,,1858,False
575,hou,CA,41,2006,,False,,,,,,1861,False
576,hou,CA,42,2006,,False,,,,,,1863,False
577,hou,CA,43,2006,,False,,,,,,1864,False
578,hou,CA,44,2006,,False,,,,,,1866,False
579,hou,CA,45,2006,,False,,,,,,1869,False
580,hou,CA,46,2006,,False,,,,,,1871,False
581,hou,CA,47,2006,,False,,,,,,1874,False
582,hou,CA,48,2006,,False,,,,,,1876,False
583,hou,CA,49,2006,,False,,,,,,1879,False
584,hou,CA,50,2006,,False,,,,,,1882,False
585,hou,CA,51,2006,,False,,,,,,1886,False
586,hou,CA,52,2006,,False,,,,,,1889,False
587,hou,CA,53,2006,,False,,,,,,1892,False
588,hou,CO,1,2006,,False,,,,,,1895,False
589,hou,CO,2,2006,,False,,,,,,1897,False
590,hou,CO,3,2006,,False,,,,,,1901,False
591,hou,CO,4,2006,,False,,,,,,1904,False
592,hou,CO,5,2006,,False,,,,,,1907,False
593,hou,CO,6,2006,,False,,,,,,1909,False
594,hou,CO,7,2006,,False,,,,,,1912,False
595,hou,CT,1,2006,,False,,,,,,1916,False
596,hou,CT,2,2006,,False,,,,,,1918,False
597,hou,CT,3,2006,,False,,,,,,1920,False
598,hou,CT,4,2006,,False,,,,,,1923,False
599,hou,CT,5,2006,,False,,,,,,1926,False
600,hou,DE,0,2006,,False,,,,,,1928,False
601,hou,FL,1,2006,,False,,,,,,1932,False
602,hou,FL,2,2006,,False,,,,,,1934,False
603,hou,FL,3,2006,,False,,,,,,1935,False
604,hou,FL,4,2006,,False,,,,,,1936,False
605,hou,FL,5,2006,,False,,,,,,1938,False
606,hou,FL,6,2006,,False,,,,,,1940,False
607,hou,FL,7,2006,,False,,,,,,1942,False
608,hou,FL,8,2006,,False,,,,,,1944,False
609,hou,FL,9,2006,,False,,,,,,1947,False
610,hou,FL,10,2006,,False,,,,,,1949,False
611,hou,FL,11,2006,,False,,,,,,1951,False
612,hou,FL,12,2006,,False,,,,,,1953,False
613,hou,FL,13,2006,,False,,,,,,1956,False
614,hou,FL,14,2006,,False,,,,,,1958,False
615,hou,FL,15,2006,,False,,,,,,1960,False
616,hou,FL,16,2006,,False,,,,,,1962,False
617,hou,FL,17,2006,,False,,,,,,1965,False
618,hou,FL,18,2006,,False,,,,,,1966,False
619,hou,FL,19,2006,,False,,,,,,1968,False
620,hou,FL,20,2006,,False,,,,,,1969,False
621,hou,FL,21,2006,,False,,,,,,1970,False
622,hou,FL,22,2006,,False,,,,,,1972,False
623,hou,FL,23,2006,,False,,,,,,1975,False
624,hou,FL,24,2006,,False,,,,,,1976,False
625,hou,FL,25,2006,,False,,,,,,1978,False
626,hou,GA,1,2006,,False,,,,,,1980,False
627,hou,GA,2,2006,,False,,,,,,1982,False
628,hou,GA,3,2006,,False,,,,,,1984,False
629,hou,GA,4,2006,,False,,,,,,1986,False
630,hou,GA,5,2006,,False,,,,,,1988,False
631,hou,GA,6,2006,,False,,,,,,1989,False
632,hou,GA,7,2006,,False,,,,,,1991,False
633,hou,GA,8,2006,,False,,,,,,1993,False
634,hou,GA,9,2006,,False,,,,,,1995,False
635,hou,GA,10,2006,,False,,,,,,1997,False
636,hou,GA,11,2006,,False,,,,,,1999,False
637,hou,GA,12,2006,,False,,,,,,2001,False
638,hou,GA,13,2006,,False,,,,,,2003,False
639,hou,HI,1,2006,,False,,,,,,2005,False
640,hou,HI,2,2006,,False,,,,,,2007,False
641,hou,ID,1,2006,,False,,,,,,2009,False
642,hou,ID,2,2006,,False,,,,,,2014,False
643,hou,IL,1,2006,,False,,,,,,2018,False
644,hou,IL,2,2006,,False,,,,,,2020,False
645,hou,IL,3,2006,,False,,,,,,2023,False
646,hou,IL,4,2006,,False,,,,,,2025,False
647,hou,IL,5,2006,,False,,,,,,2027,False
648,hou,IL,6,2006,,False,,,,,,2029,False
649,hou,IL,7,2006,,False,,,,,,2031,False
650,hou,IL,8,2006,,False,,,,,,2033,False
651,hou,IL,9,2006,,False,,,,,,2036,False
652,hou,IL,10,2006,,False,,,,,,2038,False
653,hou,IL,11,2006,,False,,,,,,2040,False
654,hou,IL,12,2006,,False,,,,,,2042,False
655,hou,IL,13,2006,,False,,,,,,2043,False
656,hou,IL,14,2006,,False,,,,,,2045,False
657,hou,IL,15,2006,,False,,,,,,2047,False
658,hou,IL,16,2006,,False,,,,,,2049,False
659,hou,IL,17,2006,,False,,,,,,2052,False
660,hou,IL,18,2006,,False,,,,,,2054,False
661,hou,IL,19,2006,,False,,,,,,2056,False
662,hou,IN,1,2006,,False,,,,,,2058,False
663,hou,IN,2,2006,,False,,,,,,2061,False
664,hou,IN,3,2006,,False,,,,,,2063,False
665,hou,IN,4,2006,,False,,,,,,2065,False
666,hou,IN,5,2006,,False,,,,,,2067,False
667,hou,IN,6,2006,,False,,,,,,2070,False
668,hou,IN,7,2006,,False,,,,,,2072,False
669,hou,IN,8,2006,,False,,,,,,2074,False
670,hou,IN,9,2006,,False,,,,,,2076,False
671,hou,IA,1,2006,,False,,,,,,2079,False
672,hou,IA,2,2006,,False,,,,,,2083,False
673,hou,IA,3,2006,,False,,,,,,2085,False
674,hou,IA,4,2006,,False,,,,,,2088,False
675,hou,IA,5,2006,,False,,,,,,2090,False
676,hou,KS,1,2006,,False,,,,,,2094,False
677,hou,KS,2,2006,,False,,,,,,2097,False
678,hou,KS,3,2006,,False,,,,,,2100,False
679,hou,KS,4,2006,,False,,,,,,2103,False
680,hou,KY,1,2006,,False,,,,,,2106,False
681,hou,KY,2,2006,,False,,,,,,2108,False
682,hou,KY,3,2006,,False,,,,,,2110,False
683,hou,KY,4,2006,,False,,,,,,2114,False
684,hou,KY,5,2006,,False,,,,,,2117,False
685,hou,KY,6,2006,,False,,,,,,2119,False
686,hou,LA,1,2006,,False,,,,,,2121,False
687,hou,LA,2,2006,,False,,,,,,2125,False
688,hou,LA,3,2006,,False,,,,,,2138,False
689,hou,LA,4,2006,,False,,,,,,2142,False
690,hou,LA,5,2006,,False,,,,,,2146,False
691,hou,LA,6,2006,,False,,,,,,2150,False
692,hou,LA,7,2006,,False,,,,,,2152,False
693,hou,ME,1,2006,,False,,,,,,2154,False
694,hou,ME,2,2006,,False,,,,,,2157,False
695,hou,MD,1,2006,,False,,,,,,2159,False
696,hou,MD,2,2006,,False,,,,,,2161,False
697,hou,MD,3,2006,,False,,,,,,2163,False
698,hou,MD,4,2006,,False,,,,,,2166,False
699,hou,MD,5,2006,,False,,,,,,2168,False
700,hou,MD,6,2006,,False,,,,,,2171,False
701,hou,MD,7,2006,,False,,,,,,2174,False
702,hou,MD,8,2006,,False,,,,,,2175,False
703,hou,MA,1,2006,,False,,,,,,2178,False
704,hou,MA,2,2006,,False,,,,,,2180,False
705,hou,MA,3,2006,,False,,,,,,2181,False
706,hou,MA,4,2006,,False,,,,,,2182,False
707,hou,MA,5,2006,,False,,,,,,2183,False
708,hou,MA,6,2006,,False,,,,,,2184,False
709,hou,MA,7,2006,,False,,,,,,2186,False
710,hou,MA,8,2006,,False,,,,,,2187,False
711,hou,MA,9,2006,,False,,,,,,2189,False
712,hou,MA,10,2006,,False,,,,,,2191,False
713,hou,MI,1,2006,,False,,,,,,2194,False
714,hou,MI,2,2006,,False,,,,,,2199,False
715,hou,MI,3,2006,,False,,,,,,2203,False
716,hou,MI,4,2006,,False,,,,,,2207,False
717,hou,MI,5,2006,,False,,,,,,2211,False
718,hou,MI,6,2006,,False,,,,,,2215,False
719,hou,MI,7,2006,,False,,,,,,2218,False
720,hou,MI,8,2006,,False,,,,,,2223,False
721,hou,MI,9,2006,,False,,,,,,2227,False
722,hou,MI,10,2006,,False,,,,,,2231,False
723,hou,MI,11,2006,,False,,,,,,2236,False
724,hou,MI,12,2006,,False,,,,,,2240,False
725,hou,MI,13,2006,,False,,,,,,2246,False
726,hou,MI,14,2006,,False,,,,,,2247,False
727,hou,MI,15,2006,,False,,,,,,2249,False
728,hou,MN,1,2006,,False,,,,,,2253,False
729,hou,MN,2,2006,,False,,,,,,2255,False
730,hou,MN,3,2006,,False,,,,,,2258,False
731,hou,MN,4,2006,,False,,,,,,2260,False
732,hou,MN,5,2006,,False,,,,,,2262,False
733,hou,MN,6,2006,,False,,,,,,2266,False
734,hou,MN,7,2006,,False,,,,,,2269,False
